VesselName,MMSI,VesselType,Length,Width,SOG,Status
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,11,under way using engine
JACHA,352844000,1004,92.21,16.21,10.9,under way using engine
JACHA,352844000,1004,92.21,16.21,10.8,under way using engine
JACHA,352844000,1004,92.21,16.21,10.9,under way using engine
JACHA,352844000,1004,92.21,16.21,11,under way using engine
JACHA,352844000,1004,92.21,16.21,10.9,under way using engine
JACHA,352844000,1004,92.21,16.21,11,under way using engine
JACHA,352844000,1004,92.21,16.21,11.3,under way using engine
JACHA,352844000,1004,92.21,16.21,11,under way using engine
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,10.7,under way using engine
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,11.1,under way using engine
JACHA,352844000,1004,92.21,16.21,11.8,under way using engine
JACHA,352844000,1004,92.21,16.21,11.6,under way using engine
JACHA,352844000,1004,92.21,16.21,11.7,under way using engine
JACHA,352844000,1004,92.21,16.21,11.9,under way using engine
JACHA,352844000,1004,92.21,16.21,11.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.4,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.2,under way using engine
JACHA,352844000,1004,92.21,16.21,12.4,under way using engine
JACHA,352844000,1004,92.21,16.21,12.3,under way using engine
JACHA,352844000,1004,92.21,16.21,12.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.3,under way using engine
JACHA,352844000,1004,92.21,16.21,12.5,under way using engine
JACHA,352844000,1004,92.21,16.21,12.5,under way using engine
JACHA,352844000,1004,92.21,16.21,12.5,under way using engine
JACHA,352844000,1004,92.21,16.21,12.5,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.5,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.8,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.8,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.5,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.4,under way using engine
JACHA,352844000,1004,92.21,16.21,13.3,under way using engine
JACHA,352844000,1004,92.21,16.21,13.6,under way using engine
JACHA,352844000,1004,92.21,16.21,13.7,under way using engine
JACHA,352844000,1004,92.21,16.21,13.8,under way using engine
JACHA,352844000,1004,92.21,16.21,13.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.9,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14.1,under way using engine
JACHA,352844000,1004,92.21,16.21,14.2,under way using engine
JACHA,352844000,1004,92.21,16.21,14.3,under way using engine
JACHA,352844000,1004,92.21,16.21,14.3,under way using engine
JACHA,352844000,1004,92.21,16.21,14.3,under way using engine
JACHA,352844000,1004,92.21,16.21,14.4,under way using engine
JACHA,352844000,1004,92.21,16.21,14.4,under way using engine
JACHA,352844000,1004,92.21,16.21,14.4,under way using engine
JACHA,352844000,1004,92.21,16.21,14.5,under way using engine
JACHA,352844000,1004,92.21,16.21,14.5,under way using engine
JACHA,352844000,1004,92.21,16.21,14.5,under way using engine
JACHA,352844000,1004,92.21,16.21,14.4,under way using engine
JACHA,352844000,1004,92.21,16.21,14.5,under way using engine
JACHA,352844000,1004,92.21,16.21,14.4,under way using engine
JACHA,352844000,1004,92.21,16.21,14.3,under way using engine
JACHA,352844000,1004,92.21,16.21,14.3,under way using engine
JACHA,352844000,1004,92.21,16.21,14.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.9,under way using engine
JACHA,352844000,1004,92.21,16.21,13.9,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,14.1,under way using engine
JACHA,352844000,1004,92.21,16.21,14,under way using engine
JACHA,352844000,1004,92.21,16.21,13.6,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.1,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,13.2,under way using engine
JACHA,352844000,1004,92.21,16.21,11.4,under way using engine
JACHA,352844000,1004,92.21,16.21,9.9,under way using engine
JACHA,352844000,1004,92.21,16.21,9.4,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,9.1,under way using engine
JACHA,352844000,1004,92.21,16.21,9.1,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.3,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,10.3,under way using engine
JACHA,352844000,1004,92.21,16.21,12.6,under way using engine
JACHA,352844000,1004,92.21,16.21,12.6,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,13,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.9,under way using engine
JACHA,352844000,1004,92.21,16.21,12.8,under way using engine
JACHA,352844000,1004,92.21,16.21,12.8,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.6,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.7,under way using engine
JACHA,352844000,1004,92.21,16.21,12.6,under way using engine
JACHA,352844000,1004,92.21,16.21,10.8,under way using engine
JACHA,352844000,1004,92.21,16.21,9.2,under way using engine
JACHA,352844000,1004,92.21,16.21,8.4,under way using engine
JACHA,352844000,1004,92.21,16.21,6.9,under way using engine
JACHA,352844000,1004,92.21,16.21,4.1,under way using engine
JACHA,352844000,1004,92.21,16.21,3.2,under way using engine
JACHA,352844000,1004,92.21,16.21,2.1,under way using engine
JACHA,352844000,1004,92.21,16.21,0.9,under way using engine
JACHA,352844000,1004,92.21,16.21,1.2,under way using engine
JACHA,352844000,1004,92.21,16.21,1,under way using engine
JACHA,352844000,1004,92.21,16.21,0.7,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.7,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.8,at anchor
JACHA,352844000,1004,92.21,16.21,0.7,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.8,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.8,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.8,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.9,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.9,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,1.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,3.2,at anchor
JACHA,352844000,1004,92.21,16.21,4.3,at anchor
JACHA,352844000,1004,92.21,16.21,1.7,at anchor
JACHA,352844000,1004,92.21,16.21,1.7,at anchor
JACHA,352844000,1004,92.21,16.21,1.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,1,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.7,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.4,at anchor
JACHA,352844000,1004,92.21,16.21,0.5,at anchor
JACHA,352844000,1004,92.21,16.21,0.3,at anchor
JACHA,352844000,1004,92.21,16.21,1.7,at anchor
JACHA,352844000,1004,92.21,16.21,2.1,at anchor
JACHA,352844000,1004,92.21,16.21,1,at anchor
JACHA,352844000,1004,92.21,16.21,0.9,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0,at anchor
JACHA,352844000,1004,92.21,16.21,0.2,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.1,at anchor
JACHA,352844000,1004,92.21,16.21,0.6,at anchor
